제목,편수,본문_번체,본문_간체,시체,길이(자수)
秋日荊南述懷三十韻 ,제1수,漢庭和異域,汉庭和異域,5언장편,5
秋日荊南述懷三十韻 ,제1수,晉史坼中台,晋史坼中台,5언장편,5
秋日荊南述懷三十韻 ,제1수,霸業尋常體,霸业寻常体,5언장편,5
秋日荊南述懷三十韻 ,제1수,宗臣忌諱災,宗臣忌讳灾,5언장편,5
秋日荊南述懷三十韻 ,제1수,羣公紛戮力,羣公纷戮力,5언장편,5
秋日荊南述懷三十韻 ,제1수,聖慮窅徘徊,圣虑窅徘徊,5언장편,5
秋日荊南述懷三十韻 ,제1수,數見銘鍾鼎,數见铭锺鼎,5언장편,5
秋日荊南述懷三十韻 ,제1수,眞宜法斗魁,眞宜法斗魁,5언장편,5
秋日荊南述懷三十韻 ,제1수,願聞鋒鏑鑄,愿闻锋镝铸,5언장편,5
秋日荊南述懷三十韻 ,제1수,莫使棟梁摧,莫使栋梁摧,5언장편,5
秋日荊南述懷三十韻 ,제1수,盤石圭多剪,盘石圭多剪,5언장편,5
秋日荊南述懷三十韻 ,제1수,凶門轂少推,凶门毂少推,5언장편,5
秋日荊南述懷三十韻 ,제1수,垂旒資穆穆,垂旒资穆穆,5언장편,5
秋日荊南述懷三十韻 ,제1수,祝網但恢恢,祝网但恢恢,5언장편,5
秋日荊南述懷三十韻 ,제1수,赤雀翻然至,赤雀翻然至,5언장편,5
秋日荊南述懷三十韻 ,제1수,黃龍詎假媒,黄龙讵假媒,5언장편,5
秋日荊南述懷三十韻 ,제1수,賢非夢傅野,贤非梦傅野,5언장편,5
秋日荊南述懷三十韻 ,제1수,隱類鑿顔坏,隐类凿顔坏,5언장편,5
秋日荊南述懷三十韻 ,제1수,自古江湖客,自古江湖客,5언장편,5
秋日荊南述懷三十韻 ,제1수,冥心若死灰,冥心若死灰,5언장편,5
斐然之作 三十韻 ,제1수,南征爲客久,南征为客久,5언장편,5
斐然之作 三十韻 ,제1수,西候別君初,西候别君初,5언장편,5
斐然之作 三十韻 ,제1수,歲滿歸鳧舃,岁满归凫舃,5언장편,5
斐然之作 三十韻 ,제1수,秋來把雁書,秋來把雁书,5언장편,5
斐然之作 三十韻 ,제1수,荊門留美化,荆门留美化,5언장편,5
斐然之作 三十韻 ,제1수,姜被就離居,姜被就离居,5언장편,5
斐然之作 三十韻 ,제1수,聞道和親入,闻道和亲入,5언장편,5
斐然之作 三十韻 ,제1수,垂名報國餘,垂名报国馀,5언장편,5
斐然之作 三十韻 ,제1수,連枝不日竝,连枝不日竝,5언장편,5
斐然之作 三十韻 ,제1수,八座幾時除,八座几时除,5언장편,5
斐然之作 三十韻 ,제1수,往者胡星孛,往者胡星孛,5언장편,5
斐然之作 三十韻 ,제1수,恭惟漢網疎,恭惟汉网疎,5언장편,5
斐然之作 三十韻 ,제1수,風塵相澒洞,风尘相澒洞,5언장편,5
斐然之作 三十韻 ,제1수,天地一丘墟,天地一丘墟,5언장편,5
斐然之作 三十韻 ,제1수,殿瓦鴛鴦坼,殿瓦鸳鸯坼,5언장편,5
斐然之作 三十韻 ,제1수,宮簾翡翠虛,宫帘翡翠虚,5언장편,5
斐然之作 三十韻 ,제1수,鉤陳摧徼道,钩陈摧徼道,5언장편,5
斐然之作 三十韻 ,제1수,槍纍失儲胥,枪纍失储胥,5언장편,5
斐然之作 三十韻 ,제1수,文物陪巡狩,文物陪巡狩,5언장편,5
斐然之作 三十韻 ,제1수,親賢病拮据,亲贤病拮据,5언장편,5
斐然之作 三十韻 ,제1수,公時呵猰貐,公时嗬猰貐,5언장편,5
斐然之作 三十韻 ,제1수,首唱卻鯨魚,首唱却鲸鱼,5언장편,5
斐然之作 三十韻 ,제1수,勢愜宗蕭相,势惬宗萧相,5언장편,5
斐然之作 三十韻 ,제1수,材非一范睢,材非一范睢,5언장편,5
斐然之作 三十韻 ,제1수,屍塡太行道,尸塡太行道,5언장편,5
斐然之作 三十韻 ,제1수,血走浚儀渠,血走浚仪渠,5언장편,5
斐然之作 三十韻 ,제1수,滏口師仍會,滏口师仍会,5언장편,5
斐然之作 三十韻 ,제1수,函關憤已攄,函关愤已摅,5언장편,5
斐然之作 三十韻 ,제1수,紫微臨大角,紫微临大角,5언장편,5
斐然之作 三十韻 ,제1수,皇極正乘輿,皇极正乘舆,5언장편,5
斐然之作 三十韻 ,제1수,賞從頻峩冕,赏从频峩冕,5언장편,5
斐然之作 三十韻 ,제1수,殊恩再直廬,殊恩再直庐,5언장편,5
斐然之作 三十韻 ,제1수,豈惟高衛霍,豈惟高卫霍,5언장편,5
斐然之作 三十韻 ,제1수,曾是接應徐,曾是接应徐,5언장편,5
斐然之作 三十韻 ,제1수,降集翻翔鳳,降集翻翔凤,5언장편,5
斐然之作 三十韻 ,제1수,追攀絶衆狙,追攀絶衆狙,5언장편,5
斐然之作 三十韻 ,제1수,侍臣雙宋玉,侍臣双宋玉,5언장편,5
斐然之作 三十韻 ,제1수,戰策兩穰苴,战策两穰苴,5언장편,5
斐然之作 三十韻 ,제1수,鑒徹勞懸鏡,鉴彻勞悬镜,5언장편,5
斐然之作 三十韻 ,제1수,荒蕪已荷鋤,荒芜已荷锄,5언장편,5
斐然之作 三十韻 ,제1수,嚮來披述作,嚮來披述作,5언장편,5
斐然之作 三十韻 ,제1수,重此憶吹噓,重此忆吹嘘,5언장편,5
斐然之作 三十韻 ,제1수,白髮甘凋喪,白髮甘凋丧,5언장편,5
斐然之作 三十韻 ,제1수,靑雲亦卷舒,靑云亦卷舒,5언장편,5
斐然之作 三十韻 ,제1수,經綸功不朽,经纶功不朽,5언장편,5
斐然之作 三十韻 ,제1수,跋涉體何如,跋涉体何如,5언장편,5
斐然之作 三十韻 ,제1수,應訝耽湖橘,应讶耽湖橘,5언장편,5
斐然之作 三十韻 ,제1수,常餐占野蔬,常餐占野蔬,5언장편,5
斐然之作 三十韻 ,제1수,十年嬰藥餌,十年婴药饵,5언장편,5
斐然之作 三十韻 ,제1수,萬里狎樵漁,万里狎樵渔,5언장편,5
斐然之作 三十韻 ,제1수,揚子淹投閣,扬子淹投阁,5언장편,5
斐然之作 三十韻 ,제1수,鄒生惜曳裾,邹生惜曳裾,5언장편,5
斐然之作 三十韻 ,제1수,但驚飛熠燿,但惊飞熠燿,5언장편,5
斐然之作 三十韻 ,제1수,不記改蟾蜍,不记改蟾蜍,5언장편,5
斐然之作 三十韻 ,제1수,煙雨封巫峽,烟雨封巫峡,5언장편,5
斐然之作 三十韻 ,제1수,江淮略孟諸,江淮略孟诸,5언장편,5
斐然之作 三十韻 ,제1수,湯她雖險固,汤她虽险固,5언장편,5
斐然之作 三十韻 ,제1수,遼海尙塡淤,辽海尙塡淤,5언장편,5
斐然之作 三十韻 ,제1수,努力輸肝膽,努力输肝胆,5언장편,5
斐然之作 三十韻 ,제1수,休煩獨起予,休烦独起予,5언장편,5
暮歸 ,제1수,霜黃碧梧白鶴棲,霜黄碧梧白鹤栖,7언율시,7
暮歸 ,제1수,城上擊柝復烏啼,城上击柝復乌啼,7언율시,7
暮歸 ,제1수,客子入門月皎皎,客子入门月皎皎,7언율시,7
暮歸 ,제1수,誰家搗練風淒淒,谁家捣练风凄凄,7언율시,7
暮歸 ,제1수,南渡桂水闕舟楫,南渡桂水阙舟楫,7언율시,7
暮歸 ,제1수,北歸秦川多鼓鞞,北归秦川多鼓鞞,7언율시,7
暮歸 ,제1수,年過半百不稱意,年过半百不称意,7언율시,7
暮歸 ,제1수,明日看雲還杖藜,明日看云还杖藜,7언율시,7
哭李尙書 [之芳] ,제1수,漳濱與蒿里,漳滨与蒿里,5언장편,5
哭李尙書 [之芳] ,제1수,逝水竟同年,逝水竟同年,5언장편,5
哭李尙書 [之芳] ,제1수,欲挂留徐劍,欲挂留徐剑,5언장편,5
哭李尙書 [之芳] ,제1수,猶廻憶戴船,犹廻忆戴船,5언장편,5
哭李尙書 [之芳] ,제1수,相知成白首,相知成白首,5언장편,5
哭李尙書 [之芳] ,제1수,此別間黃泉,此别间黄泉,5언장편,5
哭李尙書 [之芳] ,제1수,風雨嗟何及,风雨嗟何及,5언장편,5
哭李尙書 [之芳] ,제1수,江湖涕泫然,江湖涕泫然,5언장편,5
哭李尙書 [之芳] ,제1수,修文將管輅,修文将管辂,5언장편,5
哭李尙書 [之芳] ,제1수,奉使失張騫,奉使失张骞,5언장편,5
哭李尙書 [之芳] ,제1수,史閣行人在,史阁行人在,5언장편,5
哭李尙書 [之芳] ,제1수,詩家秀句傳,诗家秀句传,5언장편,5
哭李尙書 [之芳] ,제1수,客亭鞍馬絶,客亭鞍马絶,5언장편,5
哭李尙書 [之芳] ,제1수,旅櫬網蟲懸,旅榇网虫悬,5언장편,5
哭李尙書 [之芳] ,제1수,復魄昭丘遠,復魄昭丘远,5언장편,5
哭李尙書 [之芳] ,제1수,歸魂素滻偏,归魂素浐偏,5언장편,5
哭李尙書 [之芳] ,제1수,樵蘇封葬地,樵苏封葬地,5언장편,5
哭李尙書 [之芳] ,제1수,喉舌罷朝天,喉舌罢朝天,5언장편,5
哭李尙書 [之芳] ,제1수,秋色凋春草,秋色凋春草,5언장편,5
哭李尙書 [之芳] ,제1수,王孫若箇邊,王孙若箇边,5언장편,5
重題,제1수,涕灑不能收,涕洒不能收,5언장편,5
重題,제1수,宇宙此生浮,宇宙此生浮,5언장편,5
重題,제1수,江雨銘旌濕,江雨铭旌湿,5언장편,5
重題,제1수,湖風井徑秋,湖风井径秋,5언장편,5
重題,제1수,主瞻魏太子,主瞻魏太子,5언장편,5
重題,제1수,賓客減應劉,宾客减应刘,5언장편,5
哭李常侍嶧二首 ,제1수,一代風流盡,一代风流尽,5언율시,5
哭李常侍嶧二首 ,제1수,修文地下深,修文地下深,5언율시,5
哭李常侍嶧二首 ,제1수,斯人不重見,斯人不重见,5언율시,5
哭李常侍嶧二首 ,제1수,將老失知音,将老失知音,5언율시,5
哭李常侍嶧二首 ,제1수,短日行梅嶺,短日行梅岭,5언율시,5
哭李常侍嶧二首 ,제1수,寒山落桂林,寒山落桂林,5언율시,5
哭李常侍嶧二首 ,제1수,長安若箇伴,长安若箇伴,5언율시,5
哭李常侍嶧二首 ,제1수,猶想映貂金,犹想映貂金,5언율시,5
哭李常侍嶧二首 ,제2수,靑瑣陪雙入,靑琐陪双入,5언율시,5
哭李常侍嶧二首 ,제2수,銅梁阻一辭,铜梁阻一辞,5언율시,5
哭李常侍嶧二首 ,제2수,風塵逢我地,风尘逢我地,5언율시,5
哭李常侍嶧二首 ,제2수,江漢哭君時,江汉哭君时,5언율시,5
哭李常侍嶧二首 ,제2수,次第尋書札,次第寻书札,5언율시,5
哭李常侍嶧二首 ,제2수,呼兒檢贈詩,唿儿检赠诗,5언율시,5
哭李常侍嶧二首 ,제2수,發揮王子表,发挥王子表,5언율시,5
哭李常侍嶧二首 ,제2수,不媿史臣詞,不媿史臣词,5언율시,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,更欲投何處,更欲投何处,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,飄然去此都,飘然去此都,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,形骸元土木,形骸元土木,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,舟楫復江湖,舟楫復江湖,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,社稷纏妖氣,社稷缠妖气,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,干戈送老儒,干戈送老儒,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,百年同棄物,百年同弃物,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,萬國盡窮途,万国尽穷途,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,雨洗平沙淨,雨洗平沙净,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,天銜闊岸紆,天衔阔岸纡,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,鳴螿隨汎梗,鸣螀随汎梗,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,別燕起秋菰,别燕起秋菰,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,棲託難高臥,栖託难高卧,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,饑寒迫向隅,饥寒迫向隅,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,寂寥相呴沫,寂寥相呴沫,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,浩蕩報恩珠,浩荡报恩珠,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,溟漲鯨波重,溟涨鲸波重,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,衡陽雁影徂,衡阳雁影徂,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,南征問懸榻,南征问悬榻,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,東逝想乘桴,东逝想乘桴,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,濫竊商歌聽,濫窃商歌听,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,時憂卞泣誅,时忧卞泣诛,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,經過憶鄭驛,经过忆郑驿,5언장편,5
舟出江陵南浦奉寄鄭少尹審 ,제1수,斟酌旅情孤,斟酌旅情孤,5언장편,5
移居公安山館 ,제1수,南國晝多霧,南国昼多雾,5언율시,5
移居公安山館 ,제1수,北風可正寒,北风可正寒,5언율시,5
移居公安山館 ,제1수,路危行木杪,路危行木杪,5언율시,5
移居公安山館 ,제1수,身逈宿雲端,身逈宿云端,5언율시,5
移居公安山館 ,제1수,山鬼吹燈滅,山鬼吹灯灭,5언율시,5
移居公安山館 ,제1수,廚人語夜闌,厨人语夜阑,5언율시,5
移居公安山館 ,제1수,雞鳴問前館,鸡鸣问前馆,5언율시,5
移居公安山館 ,제1수,世亂敢求安,世亂敢求安,5언율시,5
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,神仙中人不易得,神仙中人不易得,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,顔氏之子才孤標,顔氏之子才孤标,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,天馬長鳴待駕馭,天马长鸣待驾驭,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,秋鷹整翮當雲霄,秋鹰整翮当云霄,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,詩家筆勢君不嫌,诗家笔势君不嫌,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,詞翰升堂爲君掃,词翰升堂为君扫,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,是日霜風凍七澤,是日霜风冻七泽,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,烏蠻落照銜赤壁,乌蛮落照衔赤壁,7언장편,7
醉歌行 贈公安顔十少府 請顧八題壁 ,제1수,酒酣耳熱忘頭白,酒酣耳热忘头白,7언장편,7
送顧八分文學適洪吉州 ,제1수,中郎石經後,中郎石经后,5언장편,5
送顧八分文學適洪吉州 ,제1수,八分蓋憔悴,八分盖憔悴,5언장편,5
送顧八分文學適洪吉州 ,제1수,顧侯運鑪錘,顾侯运鑪锤,5언장편,5
送顧八分文學適洪吉州 ,제1수,筆力破餘地,笔力破馀地,5언장편,5
送顧八分文學適洪吉州 ,제1수,昔在開元中,昔在开元中,5언장편,5
送顧八分文學適洪吉州 ,제1수,韓蔡同贔屭,韩蔡同赑屃,5언장편,5
送顧八分文學適洪吉州 ,제1수,玄宗妙其書,玄宗妙其书,5언장편,5
送顧八分文學適洪吉州 ,제1수,是以數子至,是以數子至,5언장편,5
送顧八分文學適洪吉州 ,제1수,御札早流傳,御札早流传,5언장편,5
送顧八分文學適洪吉州 ,제1수,揄揚非造次,揄扬非造次,5언장편,5
送顧八分文學適洪吉州 ,제1수,三人竝入直,叁人竝入直,5언장편,5
送顧八分文學適洪吉州 ,제1수,恩澤各不二,恩泽各不二,5언장편,5
送顧八分文學適洪吉州 ,제1수,顧於韓蔡內,顾于韩蔡内,5언장편,5
送顧八分文學適洪吉州 ,제1수,辯眼工小字,辩眼工小字,5언장편,5
送顧八分文學適洪吉州 ,제1수,分日侍諸王,分日侍诸王,5언장편,5
送顧八分文學適洪吉州 ,제1수,鉤深法更袐,钩深法更袐,5언장편,5
送顧八分文學適洪吉州 ,제1수,文學與我遊,文学与我游,5언장편,5
送顧八分文學適洪吉州 ,제1수,蕭疎外聲利,萧疎外声利,5언장편,5
送顧八分文學適洪吉州 ,제1수,追隨二十載,追随二十载,5언장편,5
送顧八分文學適洪吉州 ,제1수,浩蕩長安醉,浩荡长安醉,5언장편,5
送顧八分文學適洪吉州 ,제1수,高歌卿相宅,高歌卿相宅,5언장편,5
送顧八分文學適洪吉州 ,제1수,文翰飛省寺,文翰飞省寺,5언장편,5
送顧八分文學適洪吉州 ,제1수,視我揚馬間,视我扬马间,5언장편,5
送顧八分文學適洪吉州 ,제1수,白首不相棄,白首不相弃,5언장편,5
送顧八分文學適洪吉州 ,제1수,驊騮入窮巷,骅骝入穷巷,5언장편,5
送顧八分文學適洪吉州 ,제1수,必脫黃金轡,必脱黄金辔,5언장편,5
送顧八分文學適洪吉州 ,제1수,一論朋友難,一論朋友难,5언장편,5
送顧八分文學適洪吉州 ,제1수,遲暮敢失墜,迟暮敢失坠,5언장편,5
送顧八分文學適洪吉州 ,제1수,古來事反覆,古來事反覆,5언장편,5
送顧八分文學適洪吉州 ,제1수,相見橫涕泗,相见横涕泗,5언장편,5
送顧八分文學適洪吉州 ,제1수,嚮者玉珂人,嚮者玉珂人,5언장편,5
送顧八分文學適洪吉州 ,제1수,誰是靑雲器,谁是靑云器,5언장편,5
送顧八分文學適洪吉州 ,제1수,才盡傷形骸,才尽伤形骸,5언장편,5
送顧八分文學適洪吉州 ,제1수,病渴汙官位,病渴污官位,5언장편,5
送顧八分文學適洪吉州 ,제1수,故舊獨依然,故旧独依然,5언장편,5
送顧八分文學適洪吉州 ,제1수,時危話顚躋,时危话顚跻,5언장편,5
送顧八分文學適洪吉州 ,제1수,我甘多病老,我甘多病老,5언장편,5
送顧八分文學適洪吉州 ,제1수,子負憂世志,子负忧世志,5언장편,5
送顧八分文學適洪吉州 ,제1수,胡爲困衣食,胡为困衣食,5언장편,5
送顧八分文學適洪吉州 ,제1수,顔色少稱遂,顔色少称遂,5언장편,5
送顧八分文學適洪吉州 ,제1수,遠作辛苦行,远作辛苦行,5언장편,5
送顧八分文學適洪吉州 ,제1수,順從衆多意,顺从衆多意,5언장편,5
送顧八分文學適洪吉州 ,제1수,舟楫無根蒂,舟楫无根蒂,5언장편,5
送顧八分文學適洪吉州 ,제1수,蛟鼉好爲祟,蛟鼍好为祟,5언장편,5
送顧八分文學適洪吉州 ,제1수,況兼水賊繁,况兼水贼繁,5언장편,5
送顧八分文學適洪吉州 ,제1수,特戒風飇駛,特戒风飇驶,5언장편,5
送顧八分文學適洪吉州 ,제1수,崩騰戎馬際,崩腾戎马际,5언장편,5
送顧八分文學適洪吉州 ,제1수,往往殺長吏,往往杀长吏,5언장편,5
送顧八分文學適洪吉州 ,제1수,子干東諸侯,子干东诸侯,5언장편,5
送顧八分文學適洪吉州 ,제1수,勸勉防縱恣,劝勉防纵恣,5언장편,5
送顧八分文學適洪吉州 ,제1수,邦以民爲本,邦以民为本,5언장편,5
送顧八分文學適洪吉州 ,제1수,魚饑費香餌,鱼饥费香饵,5언장편,5
送顧八分文學適洪吉州 ,제1수,請哀瘡痍深,请哀疮痍深,5언장편,5
送顧八分文學適洪吉州 ,제1수,告訴皇華使,告诉皇华使,5언장편,5
送顧八分文學適洪吉州 ,제1수,使臣精所擇,使臣精所择,5언장편,5
送顧八分文學適洪吉州 ,제1수,進德知歷試,进德知歷试,5언장편,5
送顧八分文學適洪吉州 ,제1수,惻隱誅求情,恻隐诛求情,5언장편,5
送顧八分文學適洪吉州 ,제1수,固應賢愚異,固应贤愚異,5언장편,5
送顧八分文學適洪吉州 ,제1수,烈士惡苟得,烈士恶苟得,5언장편,5
送顧八分文學適洪吉州 ,제1수,俊傑思自致,俊杰思自致,5언장편,5
送顧八分文學適洪吉州 ,제1수,贈子猛虎行,赠子勐虎行,5언장편,5
