책수,소집,제목,편수,본문_번체,본문_간체,시체
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제3수,我昔見之埽粉壁,我昔见之埽粉壁,7언절구
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제3수,漁歌三疊到江樓,渔歌叁叠到江楼,7언절구
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제4수,人生南北與東西,人生南北与东西,7언절구
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제4수,飯椀各私兒女啼,饭椀各私儿女啼,7언절구
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제4수,恨我不逢一知己,恨我不逢一知己,7언절구
警修堂全藁冊十一,花徑賸墨十,和徐白菴學士,제4수,軟紅香土空棲樓,软红香土空栖楼,7언절구
警修堂全藁冊十一,花徑賸墨十,崧陽人求書高麗金錄事,제2수,往史堪憑補缺空,往史堪凭补缺空,7언절구
警修堂全藁冊十一,花徑賸墨十,崧陽人求書高麗金錄事,제2수,徵公稱出譜家功,徵公称出谱家功,7언절구
警修堂全藁冊十一,花徑賸墨十,崧陽人求書高麗金錄事,제2수,可憐金侍中公子,可怜金侍中公子,7언절구
警修堂全藁冊十一,花徑賸墨十,崧陽人求書高麗金錄事,제2수,同日成仁鄭侍中,同日成仁郑侍中,7언절구
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,荒唐開國句驪邦,荒唐开国句骊邦,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,形勝空餘雲霧窓,形胜空馀云雾窓,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,赤舃褰帷來放眼,赤舃褰帷来放眼,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,紅妝捧硯咏澄江,红妆捧砚咏澄江,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,千秋覇氣眞無敵,千秋覇气眞无敌,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,一日文虹與作雙,一日文虹与作双,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,試覓周郞安所在,试觅周郞安所在,7언율시
警修堂全藁冊十二,紅蠶集一,楊鐵厓眞跡山水畫幀。石墨書樓中物也。昨,제1수,浪淘不得筆如杠,浪淘不得笔如杠,7언율시
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제1수,漫道高樓得雪明,漫道高楼得雪明,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제1수,登臨到此窘人情,登临到此窘人情,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제1수,畫廊無賴樓前擁,画廊无赖楼前拥,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제1수,拆去何當眼界平,拆去何当眼界平,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제2수,蒼苔落葉皇華館,苍苔落叶皇华馆,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제2수,踏遍空階倚遍欄,踏遍空阶倚遍栏,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제2수,茶話依然拈漢話,茶话依然拈汉话,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제2수,暫時如在玉河灣,暂时如在玉河湾,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제3수,紅豆書中金尙德,红豆书中金尙德,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제3수,每年憑仗作鱗鴻,每年凭仗作鳞鸿,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제3수,難禁驀地山河感,难禁蓦地山河感,7언절구
警修堂全藁冊十二,紅蠶集一,明雪樓。書示价川金尙德。,제3수,又迫冬行十月中,又迫冬行十月中,7언절구
警修堂全藁冊十二,紅蠶集一,送李元章副使,제1수,更莫誰何舊笏紳,更莫谁何旧笏绅,7언절구
警修堂全藁冊十二,紅蠶集一,送李元章副使,제1수,東來使者漢遺民,东来使者汉遗民,7언절구
警修堂全藁冊十二,紅蠶集一,送李元章副使,제1수,那堪㬳蠁煤山色,那堪㬳蠁煤山色,7언절구
警修堂全藁冊十二,紅蠶集一,送李元章副使,제1수,靑到于今四甲申,靑到于今四甲申,7언절구
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,駄得文虹騘馬背,駄得文虹騘马背,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,重關魚鑰氣衝開,重关鱼钥气衝开,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,兩司特峻行人選,两司特峻行人选,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,三館方須學士才,叁馆方须学士才,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,柳往雪來經玉塞,柳往雪来经玉塞,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,燕南趙北上金㙜,燕南赵北上金㙜,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,君歸莫訝裝囊重,君归莫讶装囊重,7언율시
警修堂全藁冊十二,紅蠶集一,送書狀官李公實,제1수,只許詩篇滿載回,只许诗篇满载回,7언율시
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제1수,風動白髯餘傑氣,风动白髯馀杰气,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제1수,坐圍紅袖念前非,坐围红袖念前非,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제1수,彈碁握槊燈花落,弹碁握槊灯花落,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제1수,笑拂嚴霜出塞衣,笑拂严霜出塞衣,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제2수,八站亂山忙自退,八站乱山忙自退,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제2수,豆人寸馬去茫茫,豆人寸马去茫茫,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제2수,黃沙白草無邊野,黄沙白草无边野,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제2수,大有男兒痛哭塲,大有男儿痛哭塲,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제3수,歎息豈眞無馬哉,叹息岂眞无马哉,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제3수,如君神駿棄蒿萊,如君神骏弃蒿莱,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제3수,從前齷齪人間困,从前龌龊人间困,7언절구
警修堂全藁冊十二,紅蠶集一,鄭彬卿,제3수,泄盡悲歌重諾來,泄尽悲歌重诺来,7언절구
警修堂全藁冊十二,紅蠶集一,金石經袖示畫幀新裝標者。乃余手臨巨然橫,제1수,何年脫帽明窗下,何年脱帽明窗下,7언절구
警修堂全藁冊十二,紅蠶集一,金石經袖示畫幀新裝標者。乃余手臨巨然橫,제1수,意到橫山倣巨然,意到横山倣巨然,7언절구
警修堂全藁冊十二,紅蠶集一,金石經袖示畫幀新裝標者。乃余手臨巨然橫,제1수,寶晉掛縑三尺短,宝晋挂缣叁尺短,7언절구
警修堂全藁冊十二,紅蠶集一,金石經袖示畫幀新裝標者。乃余手臨巨然橫,제1수,椅頭恰不礙人肩,椅头恰不碍人肩,7언절구
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,晨夕幽尋負杖吟,晨夕幽寻负杖吟,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,兩坊橫截一磎深,两坊横截一磎深,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,墻痕界白松間麓,墻痕界白松间麓,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,屋脊涵靑雪後林,屋嵴涵靑雪后林,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,暫借詩盟謀畫藁,暂借诗盟谋画藁,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,却憑秋菊證冬心,却凭秋菊证冬心,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,償吾卜宅居南願,偿吾卜宅居南愿,7언율시
警修堂全藁冊十二,紅蠶集一,雅顔雪後送菊賦詩,제1수,澹對淵明直到今,澹对渊明直到今,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,密雪融風糝不成,密雪融风糁不成,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,瀟瀟恰喜助松聲,潇潇恰喜助松声,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,雖言異地分牀夢,虽言异地分牀梦,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,共聽遙鍾一杵鳴,共听遥锺一杵鸣,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,巾影淸如唐畫意,巾影淸如唐画意,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,梅花澹得宋詩情,梅花澹得宋诗情,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,相看到老能相憶,相看到老能相忆,7언율시
警修堂全藁冊十二,紅蠶集一,雨蕉雪夜見憶。次韻爲謝。,제1수,孤抱冬心證宿生,孤抱冬心证宿生,7언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,秋凉肅金氣,秋凉肃金气,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,朗月照窗紗,朗月照窗纱,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,響爲空房怯,响为空房怯,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,傷因製錦多,伤因製锦多,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,寬裁貪寸美,宽裁贪寸美,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,斜剪避孤花,斜剪避孤花,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,雙刃迎相合,双刃迎相合,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제1수,同心利切磋,同心利切磋,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,匹帛量無盡,匹帛量无尽,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,羣材聽短長,羣材听短长,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,全功積分寸,全功积分寸,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,萬尺起尋常,万尺起寻常,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,制度從玆出,制度从玆出,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,聡明驗有方,聡明验有方,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,閨房用柔德,闺房用柔德,5언율시
警修堂全藁冊十二,紅蠶集一,詠閨房刀尺,제2수,衣被斯民康,衣被斯民康,5언율시
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,新蜨飛未高,新蜨飞未高,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,駭人且近人,骇人且近人,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,人衣不改冬,人衣不改冬,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,蜨翅先解春,蜨翅先解春,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,嗟余宇宙內,嗟余宇宙内,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,邂逅寄形身,邂逅寄形身,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,靈蠢雖有別,灵蠢虽有别,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,生成理則親,生成理则亲,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,自其化者觀,自其化者观,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,倐忽一微塵,倐忽一微尘,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,輕身爛塗粉,轻身烂涂粉,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,短髮飄垂銀,短髮飘垂银,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,何妨美風日,何妨美风日,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제1수,共樂桃李辰,共乐桃李辰,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,貼地戱晴蜨,贴地戱晴蜨,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,支筇觀物人,支筇观物人,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,翾翾之微蟲,翾翾之微虫,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,解領無邊春,解领无边春,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,醉草滚一團,醉草滚一团,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,癡花曬全身,痴花晒全身,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,窈窕夕陽院,窈窕夕阳院,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,偏與靑蕪親,偏与靑芜亲,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,桃磎漲紅雨,桃磎涨红雨,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,柳港吹麴塵,柳港吹麴尘,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,點綴以百蜨,点缀以百蜨,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,圖㨾亂金銀,图㨾乱金银,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,安得滕王手,安得滕王手,5언장편
警修堂全藁冊十二,紅蠶集一,次韻問庵秘書新蜨,제2수,長對豓陽辰,长对豓阳辰,5언장편
警修堂全藁冊十二,紅蠶集一,看花,제2수,老杏槎枒倚北墻,老杏槎枒倚北墻,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제2수,薪摧蠧蝕已無腸,薪摧蠧蚀已无肠,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제2수,春來不禁風流性,春来不禁风流性,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제2수,也學徐妃半面妝,也学徐妃半面妆,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제3수,不信風懷老索然,不信风怀老索然,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제3수,逢春依舊放花顚,逢春依旧放花顚,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제3수,梨花玉骨桃花頰,梨花玉骨桃花颊,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제3수,木石癡人也解憐,木石痴人也解怜,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제4수,書窗花朶雅相宜,书窗花朶雅相宜,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제4수,消受流芳散帙時,消受流芳散帙时,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제4수,交揷古銅甁子裏,交揷古铜甁子里,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제4수,丁香素㮈碧桃枝,丁香素㮈碧桃枝,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제5수,外間桃杏一時新,外间桃杏一时新,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제5수,梳洗紛紛閙熱春,梳洗纷纷閙热春,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제5수,却也掩門庭院畔,却也掩门庭院畔,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제5수,梨花標致縞衣人,梨花标致缟衣人,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제6수,城北屯桃千萬樹,城北屯桃千万树,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제6수,無人不道看花遊,无人不道看花游,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제6수,數日準擬籃輿去,数日準拟篮舆去,7언절구
警修堂全藁冊十二,紅蠶集一,看花,제6수,又被風猜雨妬休,又被风猜雨妬休,7언절구
警修堂全藁冊十二,紅蠶集一,新得顔魯公多寶塔感應碑全拓本。從秋吟來,제1수,贗畫贗書日散亡,赝画赝书日散亡,7언절구
警修堂全藁冊十二,紅蠶集一,新得顔魯公多寶塔感應碑全拓本。從秋吟來,제1수,秘藏何惜罄囊箱,秘藏何惜罄囊箱,7언절구
